product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
638,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",774.7,40.12,clothing,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,339,Crimson,large,4.0,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,2012-11-29,4.4,465,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,1.9,866,free,36.72
639,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",204.42,40.64,clothing,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,625,Crimson,small,7.3,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2015-06-25,3.5,733,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet,3.6,476,standard,28.09
640,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",868.92,14.69,home decor,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,801,Turquoise,large,0.5,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet,2021-03-01,1.8,389,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,3.2,167,free,3.27
641,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,386.82,41.76,beauty,erat volutpat in congue etiam justo etiam pretium iaculis justo,524,Teal,extra large,1.6,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,2019-02-19,1.6,981,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,2.7,642,free,11.63
642,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",802.11,42.14,clothing,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,730,Red,medium,6.6,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,2010-07-13,3.9,894,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,1.7,956,express,32.0
643,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",898.08,9.72,clothing,felis donec semper sapien a libero nam dui proin leo odio porttitor,303,Pink,medium,5.1,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2017-03-02,5.0,940,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,3.0,948,free,13.4
644,ut suscipit a feugiat et eros vestibulum ac est lacinia,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",188.53,2.59,electronics,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,771,Khaki,small,9.1,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,2019-09-18,4.6,152,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,4.8,74,express,8.17
645,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",803.03,13.89,beauty,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,805,Turquoise,extra large,8.0,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,2013-06-10,1.5,710,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,4.0,821,express,43.47
646,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",560.67,27.27,electronics,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,613,Yellow,medium,0.8,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,2015-01-02,1.8,604,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,3.1,329,standard,5.41
647,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",376.34,9.48,beauty,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,442,Mauv,medium,8.7,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,2019-01-04,4.9,749,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,2.7,178,express,24.99
648,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",845.49,47.58,electronics,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,860,Crimson,large,4.7,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,2015-08-02,1.3,362,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,2.0,753,standard,8.68
649,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",629.83,12.18,beauty,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,70,Crimson,extra large,1.0,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,2010-08-17,3.1,321,justo eu massa donec dapibus duis at velit eu est congue,1.1,492,standard,11.76
650,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.",218.48,18.07,clothing,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,18,Fuscia,large,5.1,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,2021-04-14,2.7,242,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec,1.2,282,express,47.09
651,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",778.65,5.51,beauty,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,713,Violet,small,1.6,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2020-12-24,3.7,645,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,2.0,472,express,18.36
652,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,Duis bibendum. Morbi non quam nec dui luctus rutrum.,873.48,45.77,clothing,a odio in hac habitasse platea dictumst maecenas ut massa,144,Mauv,small,5.9,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,2018-09-09,1.6,412,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,4.3,711,express,39.17
653,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",700.45,33.19,toys,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,428,Orange,small,0.1,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,2020-02-25,2.7,638,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,3.9,521,express,26.13
654,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,473.89,5.48,home decor,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,580,Goldenrod,extra large,8.8,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,2012-02-23,4.4,410,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,2.9,654,express,27.71
655,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,Praesent lectus.,293.5,5.97,toys,felis eu sapien cursus vestibulum proin eu mi nulla ac enim,150,Yellow,small,8.6,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,2022-10-30,3.5,158,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,2.4,235,free,19.58
656,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",713.93,11.2,home decor,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,331,Teal,small,8.8,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,2012-08-29,4.0,789,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,4.9,240,standard,17.62
657,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",212.9,9.39,home decor,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,565,Blue,medium,5.0,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,2011-07-29,2.4,769,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,2.9,383,express,16.66
658,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",625.65,17.07,toys,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,773,Blue,small,9.1,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,2011-03-05,4.2,296,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,1.5,492,free,34.45
659,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,Nulla ut erat id mauris vulputate elementum.,346.24,2.21,clothing,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,715,Fuscia,extra large,5.5,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,2015-06-29,4.6,852,non pretium quis lectus suspendisse potenti in eleifend quam a odio in,1.4,126,free,44.34
660,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",715.46,44.97,beauty,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,148,Maroon,large,5.9,risus auctor sed tristique in tempus sit amet sem fusce,2017-08-15,2.7,114,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,3.6,534,standard,23.34
